기준일,순위,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2022-05-08,3,31,17,14,0,0.548,6,4승0무6패,1패,8-0-9,9-0-5
2022-05-08,4,31,16,14,1,0.533,6.5,5승0무5패,4패,2005-01-09,11-0-5
2022-05-08,5,32,17,15,0,0.531,6.5,5승0무5패,2패,8-0-9,9-0-6
2022-05-08,6,32,16,16,0,0.5,7.5,8승0무2패,5승,6-0-9,10-0-7
2022-05-08,7,31,15,16,0,0.484,8,6승0무4패,1승,7-0-9,8-0-7
2022-05-08,7,31,15,16,0,0.484,8,5승0무5패,5승,7-0-9,8-0-7
2022-05-08,9,32,11,21,0,0.344,12.5,3승0무7패,4패,6-0-9,5-0-12
2022-05-08,10,32,9,23,0,0.281,14.5,3승0무7패,5패,5-0-12,4-0-11
2022-05-10,1,33,24,8,1,0.75,0,7승0무3패,3승,12-0-3,2012-01-05
2022-05-10,2,33,19,14,0,0.576,5.5,5승0무5패,4승,5-0-11,14-0-3
2022-05-10,3,32,18,14,0,0.563,6,5승0무5패,1승,8-0-9,10-0-5
2022-05-10,4,32,17,14,1,0.548,6.5,5승0무5패,1승,2006-01-09,11-0-5
2022-05-10,5,33,17,16,0,0.515,7.5,4승0무6패,3패,8-0-10,9-0-6
2022-05-10,6,32,16,16,0,0.5,8,6승0무4패,6승,8-0-9,8-0-7
2022-05-10,7,33,16,17,0,0.485,8.5,8승0무2패,1패,6-0-10,10-0-7
2022-05-10,8,32,15,17,0,0.469,9,5승0무5패,1패,7-0-9,8-0-8
2022-05-10,9,33,11,22,0,0.333,13.5,3승0무7패,5패,6-0-9,5-0-13
2022-05-10,10,33,9,24,0,0.273,15.5,2승0무8패,6패,5-0-12,4-0-12
2022-05-11,1,34,24,9,1,0.727,0,6승0무4패,1패,12-0-3,2012-01-06
2022-05-11,2,34,20,14,0,0.588,4.5,6승0무4패,5승,6-0-11,14-0-3
2022-05-11,3,33,19,14,0,0.576,5,6승0무4패,2승,8-0-9,11-0-5
2022-05-11,4,33,18,14,1,0.563,5.5,5승0무5패,2승,2007-01-09,11-0-5
2022-05-11,5,34,17,17,0,0.5,7.5,8승0무2패,1승,7-0-10,10-0-7
2022-05-11,5,34,17,17,0,0.5,7.5,4승0무6패,4패,8-0-11,9-0-6
2022-05-11,7,33,16,17,0,0.485,8,5승0무5패,1승,7-0-9,9-0-8
2022-05-11,7,33,16,17,0,0.485,8,6승0무4패,1패,8-0-10,8-0-7
2022-05-11,9,34,11,23,0,0.324,13.5,3승0무7패,6패,6-0-9,5-0-14
2022-05-11,10,34,9,25,0,0.265,15.5,1승0무9패,7패,5-0-12,4-0-13
2022-05-12,1,35,24,10,1,0.706,0,5승0무5패,2패,12-0-3,2012-01-07
2022-05-12,2,35,21,14,0,0.6,3.5,7승0무3패,6승,7-0-11,14-0-3
2022-05-12,3,34,20,14,0,0.588,4,7승0무3패,3승,8-0-9,12-0-5
2022-05-12,4,34,18,15,1,0.545,5.5,4승0무6패,1패,2007-01-10,11-0-5
2022-05-12,5,35,18,17,0,0.514,6.5,8승0무2패,2승,8-0-10,10-0-7
2022-05-12,6,34,17,17,0,0.5,7,7승0무3패,1승,9-0-10,8-0-7
2022-05-12,7,35,17,18,0,0.486,7.5,3승0무7패,5패,8-0-12,9-0-6
2022-05-12,8,34,16,18,0,0.471,8,5승0무5패,1패,7-0-9,9-0-9
2022-05-12,9,35,11,24,0,0.314,13.5,2승0무8패,7패,6-0-9,5-0-15
2022-05-12,10,35,10,25,0,0.286,14.5,2승0무8패,1승,5-0-12,5-0-13
2022-05-13,1,36,24,11,1,0.686,0,5승0무5패,3패,12-0-4,2012-01-07
2022-05-13,2,34,20,14,0,0.588,3.5,7승0무3패,3승,8-0-9,12-0-5
2022-05-13,3,36,21,15,0,0.583,3.5,7승0무3패,1패,7-0-12,14-0-3
2022-05-13,4,35,19,15,1,0.559,4.5,4승0무6패,1승,2007-01-10,12-0-5
2022-05-13,5,35,18,17,0,0.514,6,8승0무2패,2승,8-0-10,10-0-7
2022-05-13,5,35,18,17,0,0.514,6,8승0무2패,2승,9-0-10,9-0-7
2022-05-13,7,36,18,18,0,0.5,6.5,3승0무7패,1승,8-0-12,10-0-6
2022-05-13,8,35,16,19,0,0.457,8,5승0무5패,2패,7-0-10,9-0-9
2022-05-13,9,36,11,25,0,0.306,13.5,3승0무7패,2승,5-0-12,6-0-13
2022-05-13,9,36,11,25,0,0.306,13.5,1승0무9패,8패,6-0-10,5-0-15
2022-05-14,1,37,25,11,1,0.694,0,5승0무5패,1승,13-0-4,2012-01-07
2022-05-14,2,37,22,15,0,0.595,3.5,7승0무3패,1승,8-0-12,14-0-3
2022-05-14,3,35,20,15,0,0.571,4.5,6승0무4패,1패,8-0-9,12-0-6
2022-05-14,3,36,20,15,1,0.571,4.5,5승0무5패,2승,2007-01-10,13-0-5
2022-05-14,5,36,19,17,0,0.528,6,8승0무2패,3승,9-0-10,10-0-7
2022-05-14,6,37,19,18,0,0.514,6.5,3승0무7패,2승,8-0-12,11-0-6
2022-05-14,7,36,18,18,0,0.5,7,8승0무2패,1패,9-0-10,9-0-8
2022-05-14,8,36,16,20,0,0.444,9,4승0무6패,3패,7-0-11,9-0-9
2022-05-14,9,37,11,26,0,0.297,14.5,2승0무8패,1패,5-0-12,6-0-14
2022-05-14,9,37,11,26,0,0.297,14.5,1승0무9패,9패,6-0-11,5-0-15
2022-05-15,1,38,25,12,1,0.676,0,5승0무5패,1패,13-0-5,2012-01-07
2022-05-15,2,38,23,15,0,0.605,2.5,8승0무2패,2승,9-0-12,14-0-3
2022-05-15,3,36,20,16,0,0.556,4.5,6승0무4패,2패,8-0-9,12-0-7
2022-05-15,3,37,20,16,1,0.556,4.5,4승0무6패,1패,2007-01-10,13-0-6
2022-05-15,5,37,20,17,0,0.541,5,9승0무1패,4승,10-0-10,10-0-7
2022-05-15,6,38,20,18,0,0.526,5.5,4승0무6패,3승,8-0-12,12-0-6
2022-05-15,7,37,18,19,0,0.486,7,7승0무3패,2패,9-0-10,9-0-9
2022-05-15,8,37,16,21,0,0.432,9,4승0무6패,4패,7-0-12,9-0-9
2022-05-15,9,38,12,26,0,0.316,13.5,3승0무7패,1승,5-0-12,7-0-14
2022-05-15,9,38,12,26,0,0.316,13.5,1승0무9패,1승,7-0-11,5-0-15
2022-05-17,1,39,25,12,2,0.676,0,4승1무5패,1패,13-0-5,2012-02-07
2022-05-17,2,39,23,16,0,0.59,3,8승0무2패,1패,9-0-12,14-0-4
2022-05-17,3,37,20,16,1,0.556,4.5,5승1무4패,2패,2008-01-09,12-0-7
2022-05-17,4,38,20,17,1,0.541,5,4승0무6패,2패,2007-01-11,13-0-6
2022-05-17,5,39,21,18,0,0.538,5,5승0무5패,4승,8-0-12,13-0-6
2022-05-17,6,38,20,18,0,0.526,5.5,8승0무2패,1패,10-0-10,10-0-8
2022-05-17,7,38,19,19,0,0.5,6.5,7승0무3패,1승,9-0-10,10-0-9
2022-05-17,8,38,17,21,0,0.447,8.5,4승0무6패,1승,8-0-12,9-0-9
2022-05-17,9,39,13,26,0,0.333,13,2승0무8패,2승,8-0-11,5-0-15
2022-05-17,10,39,12,27,0,0.308,14,3승0무7패,1패,5-0-13,7-0-14
2022-05-18,1,40,26,12,2,0.684,0,5승1무4패,1승,13-0-5,2013-02-07
2022-05-18,2,40,24,16,0,0.6,3,8승0무2패,1승,9-0-12,15-0-4
2022-05-18,3,38,20,17,1,0.541,5.5,4승1무5패,3패,2008-01-10,12-0-7
2022-05-18,4,39,21,18,0,0.538,5.5,8승0무2패,1승,10-0-10,11-0-8
2022-05-18,5,39,20,18,1,0.526,6,4승0무6패,3패,2007-01-12,13-0-6
2022-05-18,6,40,21,19,0,0.525,6,4승0무6패,1패,8-0-12,13-0-7
2022-05-18,7,39,20,19,0,0.513,6.5,7승0무3패,2승,9-0-10,11-0-9
2022-05-18,8,39,17,22,0,0.436,9.5,3승0무7패,1패,8-0-13,9-0-9
2022-05-18,9,40,13,27,0,0.325,14,4승0무6패,1승,6-0-13,7-0-14
2022-05-18,9,40,13,27,0,0.325,14,2승0무8패,1패,8-0-12,5-0-15
2022-05-19,1,41,27,12,2,0.692,0,5승1무4패,2승,13-0-5,2014-02-07
2022-05-19,2,41,25,16,0,0.61,3,8승0무2패,2승,9-0-12,16-0-4
2022-05-19,3,40,22,18,0,0.55,5.5,8승0무2패,2승,10-0-10,12-0-8
2022-05-19,4,41,22,19,0,0.537,6,5승0무5패,1승,8-0-12,14-0-7
2022-05-19,5,39,20,18,1,0.526,6.5,4승1무5패,4패,2008-01-11,12-0-7
2022-05-19,6,40,21,19,0,0.525,6.5,7승0무3패,3승,9-0-10,12-0-9
2022-05-19,7,40,20,19,1,0.513,7,4승0무6패,4패,2007-01-13,13-0-6
2022-05-19,8,40,17,23,0,0.425,10.5,3승0무7패,2패,8-0-14,9-0-9
2022-05-19,9,41,13,28,0,0.317,15,4승0무6패,1패,6-0-14,7-0-14
2022-05-19,9,41,13,28,0,0.317,15,2승0무8패,2패,8-0-13,5-0-15
2022-05-20,1,42,28,12,2,0.7,0,5승1무4패,3승,14-0-5,2014-02-07
2022-05-20,2,42,25,17,0,0.595,4,7승0무3패,1패,9-0-12,16-0-5
2022-05-20,3,42,23,19,0,0.548,6,6승0무4패,2승,9-0-12,14-0-7
2022-05-20,4,41,22,19,0,0.537,6.5,7승0무3패,1패,10-0-11,12-0-8
2022-05-20,4,41,22,19,0,0.537,6.5,7승0무3패,4승,10-0-10,12-0-9
2022-05-20,6,41,21,19,1,0.525,7,5승0무5패,1승,2007-01-13,14-0-6
2022-05-20,7,40,20,19,1,0.513,7.5,3승1무6패,5패,2008-01-12,12-0-7
2022-05-20,8,41,18,23,0,0.439,10.5,3승0무7패,1승,8-0-14,10-0-9
2022-05-20,9,42,13,29,0,0.31,16,4승0무6패,2패,6-0-14,7-0-15
2022-05-20,9,42,13,29,0,0.31,16,2승0무8패,3패,8-0-13,5-0-16
2022-05-21,1,43,28,13,2,0.683,0,4승1무5패,1패,14-0-6,2014-02-07
2022-05-21,2,43,26,17,0,0.605,3,7승0무3패,1승,9-0-12,17-0-5
2022-05-21,3,43,24,19,0,0.558,5,7승0무3패,3승,10-0-12,14-0-7
2022-05-21,4,41,21,19,1,0.525,6.5,4승1무5패,1승,2009-01-12,12-0-7
2022-05-21,5,42,22,20,0,0.524,6.5,6승0무4패,2패,10-0-12,12-0-8
2022-05-21,5,42,22,20,0,0.524,6.5,6승0무4패,1패,10-0-11,12-0-9
2022-05-21,7,42,21,20,1,0.512,7,4승0무6패,1패,2007-01-13,14-0-7
2022-05-21,8,42,19,23,0,0.452,9.5,4승0무6패,2승,8-0-14,11-0-9
2022-05-21,9,43,14,29,0,0.326,15,5승0무5패,1승,6-0-14,8-0-15
2022-05-21,10,43,13,30,0,0.302,16,2승0무8패,4패,8-0-13,5-0-17
2022-05-22,1,44,29,13,2,0.69,0,5승1무4패,1승,15-0-6,2014-02-07
2022-05-22,2,44,26,18,0,0.591,4,6승0무4패,1패,9-0-12,17-0-6
2022-05-22,3,44,24,20,0,0.545,6,7승0무3패,1패,10-0-13,14-0-7
2022-05-22,4,43,23,20,0,0.535,6.5,7승0무3패,1승,11-0-12,12-0-8
2022-05-22,4,43,23,20,0,0.535,6.5,7승0무3패,1승,11-0-11,12-0-9
2022-05-22,6,43,22,20,1,0.524,7,4승0무6패,1승,2007-01-13,15-0-7
2022-05-22,7,42,21,20,1,0.512,7.5,3승1무6패,1패,2009-01-13,12-0-7
2022-05-22,8,43,19,24,0,0.442,10.5,3승0무7패,1패,8-0-14,11-0-10
2022-05-22,9,44,14,30,0,0.318,16,5승0무5패,1패,6-0-14,8-0-16
2022-05-22,9,44,14,30,0,0.318,16,3승0무7패,1승,8-0-13,6-0-17
2022-05-24,1,45,30,13,2,0.698,0,6승1무3패,2승,16-0-6,2014-02-07
2022-05-24,2,45,26,19,0,0.578,5,5승0무5패,2패,9-0-13,17-0-6
2022-05-24,3,45,25,20,0,0.556,6,8승0무2패,1승,10-0-13,15-0-7
2022-05-24,4,44,24,20,0,0.545,6.5,7승0무3패,2승,11-0-11,13-0-9
2022-05-24,5,44,23,21,0,0.523,7.5,6승0무4패,1패,11-0-13,12-0-8
2022-05-24,6,44,22,21,1,0.512,8,4승0무6패,1패,2007-01-13,15-0-8
2022-05-24,7,43,21,21,1,0.5,8.5,2승1무7패,2패,2009-01-13,12-0-8
2022-05-24,8,44,19,25,0,0.432,11.5,3승0무7패,2패,8-0-14,11-0-11
2022-05-24,9,45,15,30,0,0.333,16,5승0무5패,1승,7-0-14,8-0-16
2022-05-24,9,45,15,30,0,0.333,16,4승0무6패,2승,9-0-13,6-0-17
2022-05-25,1,46,31,13,2,0.705,0,7승1무2패,3승,17-0-6,2014-02-07
2022-05-25,2,46,26,20,0,0.565,6,5승0무5패,3패,9-0-14,17-0-6
2022-05-25,2,46,26,20,0,0.565,6,8승0무2패,2승,10-0-13,16-0-7
2022-05-25,4,45,25,20,0,0.556,6.5,7승0무3패,3승,11-0-11,14-0-9
2022-05-25,5,45,23,22,0,0.511,8.5,5승0무5패,2패,11-0-14,12-0-8
2022-05-25,6,45,22,22,1,0.5,9,3승0무7패,2패,2007-01-13,15-0-9
2022-05-25,7,44,21,22,1,0.488,9.5,1승1무8패,3패,2009-01-13,12-0-9
2022-05-25,8,45,20,25,0,0.444,11.5,4승0무6패,1승,8-0-14,12-0-11
2022-05-25,9,46,16,30,0,0.348,16,5승0무5패,3승,10-0-13,6-0-17
2022-05-25,10,46,15,31,0,0.326,17,4승0무6패,1패,7-0-15,8-0-16
2022-05-26,1,47,32,13,2,0.711,0,7승1무2패,4승,18-0-6,2014-02-07
2022-05-26,2,47,27,20,0,0.574,6,8승0무2패,3승,10-0-13,17-0-7
2022-05-26,3,46,26,20,0,0.565,6.5,8승0무2패,4승,11-0-11,15-0-9
2022-05-26,4,47,26,21,0,0.553,7,4승0무6패,4패,9-0-15,17-0-6
2022-05-26,5,45,22,22,1,0.5,9.5,2승1무7패,1승,2009-01-13,13-0-9
2022-05-26,5,46,23,23,0,0.5,9.5,4승0무6패,3패,11-0-15,12-0-8
2022-05-26,7,46,22,23,1,0.489,10,2승0무8패,3패,2007-01-13,15-0-10
2022-05-26,8,46,21,25,0,0.457,11.5,5승0무5패,2승,8-0-14,13-0-11
2022-05-26,9,47,16,31,0,0.34,17,5승0무5패,1패,10-0-14,6-0-17
2022-05-26,10,47,15,32,0,0.319,18,4승0무6패,2패,7-0-16,8-0-16
2022-05-27,1,48,33,13,2,0.717,0,8승1무1패,5승,18-0-6,2015-02-07
2022-05-27,2,48,28,20,0,0.583,6,8승0무2패,4승,10-0-13,18-0-7
2022-05-27,3,48,27,21,0,0.563,7,4승0무6패,1승,10-0-15,17-0-6
2022-05-27,4,47,26,21,0,0.553,7.5,8승0무2패,1패,11-0-12,15-0-9
2022-05-27,5,46,23,22,1,0.511,9.5,3승1무6패,2승,2009-01-13,14-0-9
2022-05-27,6,47,23,24,0,0.489,10.5,3승0무7패,4패,11-0-15,12-0-9
2022-05-27,7,47,22,24,1,0.478,11,2승0무8패,4패,2007-01-14,15-0-10
2022-05-27,8,47,21,26,0,0.447,12.5,5승0무5패,1패,8-0-15,13-0-11
2022-05-27,9,48,17,31,0,0.354,17,5승0무5패,1승,10-0-14,7-0-17
2022-05-27,10,48,15,33,0,0.313,19,3승0무7패,3패,7-0-17,8-0-16
2022-05-28,1,49,33,14,2,0.702,0,8승0무2패,1패,18-0-6,2015-02-08
2022-05-28,2,49,29,20,0,0.592,5,8승0무2패,5승,10-0-13,19-0-7
2022-05-28,3,49,28,21,0,0.571,6,5승0무5패,2승,11-0-15,17-0-6
2022-05-28,4,48,27,21,0,0.563,6.5,8승0무2패,1승,12-0-12,15-0-9
2022-05-28,5,47,23,23,1,0.5,9.5,3승0무7패,1패,2009-01-13,14-0-10
2022-05-28,6,48,23,25,0,0.479,10.5,3승0무7패,5패,11-0-15,12-0-10
2022-05-28,7,48,22,25,1,0.468,11,2승0무8패,5패,2007-01-15,15-0-10
2022-05-28,8,48,21,27,0,0.438,12.5,4승0무6패,2패,8-0-16,13-0-11
2022-05-28,9,49,18,31,0,0.367,16,5승0무5패,2승,10-0-14,8-0-17
2022-05-28,10,49,16,33,0,0.327,18,4승0무6패,1승,8-0-17,8-0-16
2022-05-29,1,50,34,14,2,0.708,0,8승0무2패,1승,18-0-6,2016-02-08
2022-05-29,2,50,30,20,0,0.6,5,9승0무1패,6승,10-0-13,20-0-7
2022-05-29,3,50,28,22,0,0.56,7,4승0무6패,1패,11-0-16,17-0-6
2022-05-29,4,49,27,22,0,0.551,7.5,7승0무3패,1패,12-0-13,15-0-9
2022-05-29,5,48,24,23,1,0.511,9.5,4승0무6패,1승,2009-01-13,15-0-10
2022-05-29,6,49,24,25,0,0.49,10.5,3승0무7패,1승,11-0-15,13-0-10
2022-05-29,7,49,22,26,1,0.458,12,2승0무8패,6패,2007-01-16,15-0-10
2022-05-29,8,49,21,28,0,0.429,13.5,4승0무6패,3패,8-0-17,13-0-11
2022-05-29,9,50,19,31,0,0.38,16,6승0무4패,3승,10-0-14,9-0-17
2022-05-29,10,50,16,34,0,0.32,19,3승0무7패,1패,8-0-18,8-0-16
2022-05-31,1,51,34,15,2,0.694,0,7승0무3패,1패,18-0-7,2016-02-08
2022-05-31,2,51,31,20,0,0.608,4,9승0무1패,7승,11-0-13,20-0-7
2022-05-31,3,50,28,22,0,0.56,6.5,7승0무3패,1승,12-0-13,16-0-9
2022-05-31,4,51,28,23,0,0.549,7,3승0무7패,2패,11-0-16,17-0-7
2022-05-31,5,49,24,24,1,0.5,9.5,4승0무6패,1패,2009-01-14,15-0-10
2022-05-31,6,50,24,26,0,0.48,10.5,2승0무8패,1패,11-0-15,13-0-11
2022-05-31,7,50,23,26,1,0.469,11,3승0무7패,1승,2008-01-16,15-0-10
2022-05-31,8,50,22,28,0,0.44,12.5,5승0무5패,1승,8-0-17,14-0-11
2022-05-31,9,51,19,32,0,0.373,16,6승0무4패,1패,10-0-15,9-0-17
2022-05-31,10,51,17,34,0,0.333,18,4승0무6패,1승,8-0-18,9-0-16
2022-06-01,1,52,35,15,2,0.7,0,7승0무3패,1승,19-0-7,2016-02-08
2022-06-01,2,52,31,21,0,0.596,5,8승0무2패,1패,11-0-14,20-0-7
2022-06-01,3,51,29,22,0,0.569,6.5,7승0무3패,2승,12-0-13,17-0-9
2022-06-01,4,52,29,23,0,0.558,7,4승0무6패,1승,11-0-16,18-0-7
2022-06-01,5,51,25,26,0,0.49,10.5,3승0무7패,1승,11-0-15,14-0-11
2022-06-01,6,50,24,25,1,0.49,10.5,4승0무6패,2패,2009-01-15,15-0-10
2022-06-01,7,51,23,27,1,0.46,12,2승0무8패,1패,2008-01-17,15-0-10
2022-06-01,8,51,22,29,0,0.431,13.5,4승0무6패,1패,8-0-17,14-0-12
2022-06-01,9,52,20,32,0,0.385,16,7승0무3패,1승,11-0-15,9-0-17
2022-06-01,10,52,17,35,0,0.327,19,4승0무6패,1패,8-0-18,9-0-17
2022-06-02,1,53,35,16,2,0.686,0,7승0무3패,1패,19-0-8,2016-02-08
2022-06-02,2,53,32,21,0,0.604,4,8승0무2패,1승,12-0-14,20-0-7
2022-06-02,3,52,30,22,0,0.577,5.5,8승0무2패,3승,12-0-13,18-0-9
2022-06-02,4,53,29,23,1,0.558,6.5,3승1무6패,1승,11-0-16,2018-01-07
2022-06-02,5,52,25,27,0,0.481,10.5,3승0무7패,1패,11-0-15,14-0-12
2022-06-02,6,51,24,26,1,0.48,10.5,3승0무7패,3패,2009-01-16,15-0-10
2022-06-02,7,52,23,27,2,0.46,11.5,2승1무7패,1패,2008-02-17,15-0-10
2022-06-02,8,52,23,29,0,0.442,12.5,4승0무6패,1승,8-0-17,15-0-12
2022-06-02,9,53,20,33,0,0.377,16,7승0무3패,1패,11-0-16,9-0-17
2022-06-02,10,53,18,35,0,0.34,18,4승0무6패,1승,8-0-18,10-0-17
2022-06-03,1,54,35,17,2,0.673,0,6승0무4패,2패,19-0-8,2016-02-09
2022-06-03,2,54,32,22,0,0.593,4,8승0무2패,1패,12-0-14,20-0-8
2022-06-03,3,54,30,23,1,0.566,5.5,4승1무5패,2승,12-0-16,2018-01-07
2022-06-03,3,53,30,23,0,0.566,5.5,7승0무3패,1패,12-0-13,18-0-10
2022-06-03,5,53,26,27,0,0.491,9.5,3승0무7패,1승,12-0-15,14-0-12
2022-06-03,6,52,24,27,1,0.471,10.5,3승0무7패,4패,2009-01-16,15-0-11
2022-06-03,7,53,24,29,0,0.453,11.5,5승0무5패,2승,9-0-17,15-0-12
2022-06-03,8,53,23,28,2,0.451,11.5,1승1무8패,2패,2008-02-17,15-0-11
2022-06-03,9,54,21,33,0,0.389,15,7승0무3패,1승,12-0-16,9-0-17
2022-06-03,10,54,19,35,0,0.352,17,5승0무5패,2승,9-0-18,10-0-17
2022-06-04,1,55,35,18,2,0.66,0,5승0무5패,3패,19-0-8,2016-02-10
2022-06-04,2,55,33,22,0,0.6,3,8승0무2패,1승,12-0-14,21-0-8
2022-06-04,3,55,31,23,1,0.574,4.5,5승1무4패,3승,13-0-16,2018-01-07
2022-06-04,4,54,30,24,0,0.556,5.5,6승0무4패,2패,12-0-13,18-0-11
2022-06-04,5,54,26,28,0,0.481,9.5,3승0무7패,1패,12-0-16,14-0-12
2022-06-04,6,53,25,27,1,0.481,9.5,4승0무6패,1승,2009-01-16,16-0-11
2022-06-04,7,54,25,29,0,0.463,10.5,6승0무4패,3승,10-0-17,15-0-12
2022-06-04,8,54,24,28,2,0.462,10.5,2승1무7패,1승,2008-02-17,16-0-11
2022-06-04,9,55,21,34,0,0.382,15,6승0무4패,1패,12-0-17,9-0-17
2022-06-04,10,55,19,36,0,0.345,17,4승0무6패,1패,9-0-19,10-0-17
2022-06-05,1,56,36,18,2,0.667,0,5승0무5패,1승,19-0-8,2017-02-10
2022-06-05,2,55,33,22,0,0.6,3.5,8승0무2패,1승,12-0-14,21-0-8
2022-06-05,3,56,31,24,1,0.564,5.5,5승1무4패,1패,13-0-17,2018-01-07
2022-06-05,4,55,30,24,1,0.556,6,5승1무4패,2패,12-0-13,2018-01-11
2022-06-05,5,54,26,28,0,0.481,10,3승0무7패,1패,12-0-16,14-0-12
2022-06-05,6,53,25,27,1,0.481,10,4승0무6패,1승,2009-01-16,16-0-11
2022-06-05,7,55,25,29,1,0.463,11,5승1무4패,3승,2010-01-17,15-0-12
2022-06-05,8,54,24,28,2,0.462,11,2승1무7패,1승,2008-02-17,16-0-11
2022-06-05,9,55,21,34,0,0.382,15.5,6승0무4패,1패,12-0-17,9-0-17
2022-06-05,10,55,19,36,0,0.345,17.5,4승0무6패,1패,9-0-19,10-0-17
2022-06-07,1,57,36,19,2,0.655,0,4승0무6패,1패,19-0-8,2017-02-11
2022-06-07,2,56,34,22,0,0.607,2.5,8승0무2패,2승,13-0-14,21-0-8
2022-06-07,3,56,31,24,1,0.564,5,5승1무4패,1패,13-0-17,2018-01-07
2022-06-07,4,55,30,24,1,0.556,5.5,5승1무4패,2패,12-0-13,2018-01-11
2022-06-07,5,55,27,28,0,0.491,9,4승0무6패,1승,12-0-16,15-0-12
2022-06-07,6,54,26,27,1,0.491,9,5승0무5패,2승,2010-01-16,16-0-11
2022-06-07,7,56,25,30,1,0.455,11,4승1무5패,1패,2010-01-17,15-0-13
2022-06-07,8,55,24,29,2,0.453,11,2승1무7패,1패,2008-02-18,16-0-11
2022-06-07,9,56,21,35,0,0.375,15.5,5승0무5패,2패,12-0-17,9-0-18
2022-06-07,10,56,20,36,0,0.357,16.5,5승0무5패,1승,10-0-19,10-0-17
2022-06-08,1,58,36,19,3,0.655,0,3승1무6패,1패,19-0-8,2017-03-11
2022-06-08,2,57,34,22,1,0.607,2.5,7승1무2패,2승,2013-01-14,21-0-8
2022-06-08,3,57,32,24,1,0.571,4.5,6승1무3패,1승,13-0-17,2019-01-07
2022-06-08,4,56,30,25,1,0.545,6,4승1무5패,3패,12-0-14,2018-01-11
2022-06-08,5,56,28,28,0,0.5,8.5,5승0무5패,2승,12-0-16,16-0-12
2022-06-08,6,55,26,28,1,0.481,9.5,4승0무6패,1패,2010-01-17,16-0-11
2022-06-08,7,57,25,30,2,0.455,11,4승2무4패,1패,2010-01-17,2015-01-13
2022-06-08,8,56,24,30,2,0.444,11.5,2승1무7패,2패,2008-02-19,16-0-11
2022-06-08,9,57,22,35,0,0.386,15,6승0무4패,1승,12-0-17,10-0-18
2022-06-08,10,57,20,36,1,0.357,16.5,5승1무4패,1승,2010-01-19,10-0-17
2022-06-09,1,59,36,20,3,0.643,0,3승1무6패,2패,19-0-8,2017-03-12
