game_id,stadium,team_away,team_home,status,crowd,time_start,time_end,time_run,score_away,score_home
20210604LTKT0,수원,롯데,KT,finished,1709,18:31,21:37,3:06,15,0
20210604LGHT0,광주,LG,KIA,finished,1230,18:33,22:17,3:44,3,4
20210604SSWO0,고척,삼성,키움,finished,1585,18:30,21:35,3:05,6,3
20210604HHNC0,창원,한화,NC,finished,1742,18:59,22:25,3:26,3,6
20210605SKOB0,잠실,SSG,두산,finished,2427,17:00,20:40,3:40,5,8
20210605HHNC0,창원,한화,NC,finished,3365,17:00,20:07,3:07,1,6
20210605LTKT0,수원,롯데,KT,finished,2000,16:59,19:46,2:47,1,8
20210605LGHT0,광주,LG,KIA,finished,2983,16:59,20:30,3:31,8,2
20210605SSWO0,고척,삼성,키움,finished,1674,17:00,19:54,2:54,2,6
20210606SKOB0,잠실,SSG,두산,finished,2427,17:02,19:56,2:54,4,1
20210606HHNC0,창원,한화,NC,finished,2296,17:01,21:19,4:18,13,10
20210606LTKT0,수원,롯데,KT,finished,2000,17:00,21:19,4:19,8,7
20210606LGHT0,광주,LG,KIA,finished,1807,17:01,19:50,2:49,10,0
20210606SSWO0,고척,삼성,키움,finished,1674,17:00,20:14,3:14,3,1
20210608WOHH0,한밭,키움,한화,finished,936,18:30,21:44,3:14,2,4
20210608NCLG0,잠실,NC,LG,finished,1847,18:30,21:45,3:15,1,2
20210608KTSK0,문학,KT,SSG,finished,1902,18:30,21:30,3:00,4,2
20210608OBLT0,사직,두산,롯데,finished,1285,18:30,22:21,3:51,9,18
20210608HTSS0,대구,KIA,삼성,finished,1241,18:31,21:41,3:10,0,7
20210609WOHH0,한밭,키움,한화,finished,920,18:30,21:38,3:08,6,2
20210609NCLG0,잠실,NC,LG,finished,1736,18:30,22:04,3:34,3,6
20210609KTSK0,문학,KT,SSG,finished,1792,18:31,21:43,3:12,7,3
20210609OBLT0,사직,두산,롯데,finished,1308,18:29,22:07,3:38,14,8
20210609HTSS0,대구,KIA,삼성,finished,1341,18:29,22:19,3:50,7,5
20210610WOHH0,한밭,키움,한화,finished,872,18:30,22:42,2:51,0,1
20210610NCLG0,잠실,NC,LG,finished,1624,18:30,21:31,3:01,6,0
20210610KTSK0,잠실,KT,SSG,canceled,nan,,,,nan,nan
20210610OBLT0,사직,두산,롯데,finished,1422,18:30,21:36,3:06,4,5
20210610HTSS0,대구,KIA,삼성,finished,1597,18:29,21:28,2:59,2,4
20210611OBLG0,잠실,두산,LG,finished,2472,18:30,21:47,3:17,1,3
20210611WOSK0,문학,키움,SSG,finished,2231,18:29,21:38,3:09,6,8
20210611HTLT0,문학,KIA,롯데,canceled,nan,,,,nan,nan
20210611NCSS0,대구,NC,삼성,finished,1233,18:30,21:37,3:07,5,4
20210611HHKT0,수원,한화,KT,finished,1661,18:31,22:58,4:27,5,6
20210612OBLG0,잠실,두산,LG,finished,2472,17:00,20:27,3:27,8,3
20210612WOSK0,문학,키움,SSG,finished,2300,17:00,20:15,3:15,4,5
20210612HTLT0,문학,KIA,롯데,canceled,nan,,,,nan,nan
20210612NCSS0,대구,NC,삼성,finished,2317,17:00,19:47,2:47,1,4
20210612HHKT0,수원,한화,KT,finished,2000,17:00,20:32,3:32,2,7
20210612HTLT1,수원,KIA,롯데,canceled,nan,,,,nan,nan
20210613OBLG0,잠실,두산,LG,finished,2472,17:00,20:43,3:43,0,2
20210613WOSK0,문학,키움,SSG,finished,2300,17:00,19:54,2:54,7,3
20210613NCSS0,대구,NC,삼성,finished,2240,17:00,20:28,3:28,3,5
20210613HHKT0,수원,한화,KT,finished,2000,17:00,20:06,3:06,3,6
20210613HTLT1,사직,KIA,롯데,finished,2119,13:59,17:45,3:46,6,8
20210613HTLT2,사직,KIA,롯데,finished,2284,18:17,21:47,3:30,6,3
20210615LTHH0,한밭,롯데,한화,finished,1067,19:05,22:32,3:27,2,3
20210615SSOB0,잠실,삼성,두산,finished,2706,18:31,22:14,3:43,8,6
20210615KTNC0,잠실,KT,NC,canceled,nan,,,,nan,nan
20210615SKHT0,잠실,SSG,KIA,canceled,nan,,,,nan,nan
20210615LGWO0,고척,LG,키움,finished,1348,18:30,21:59,3:29,4,2
20210616SSOB0,잠실,삼성,두산,finished,3702,18:31,21:29,2:58,5,3
20210616KTNC0,창원,KT,NC,finished,1127,18:31,21:45,3:14,7,3
20210616LGWO0,고척,LG,키움,finished,1445,18:30,21:41,3:11,3,6
20210616LTHH1,한밭,롯데,한화,finished,805,15:00,18:24,3:24,4,9
20210616SKHT1,광주,SSG,KIA,finished,573,15:00,18:06,3:06,10,1
20210616LTHH2,한밭,롯데,한화,finished,1150,18:57,22:18,3:21,3,4
20210616SKHT2,광주,SSG,KIA,finished,916,18:35,21:44,3:09,0,2
20210617LTHH0,한밭,롯데,한화,finished,1078,18:31,22:06,3:35,9,2
20210617SSOB0,잠실,삼성,두산,finished,3258,18:31,21:35,3:04,2,6
20210617KTNC0,창원,KT,NC,finished,1143,18:31,21:32,3:01,1,9
20210617SKHT0,광주,SSG,KIA,finished,925,18:30,21:35,3:05,6,3
20210617LGWO0,고척,LG,키움,finished,1739,18:30,22:05,3:35,6,5
20210618SKHH0,한밭,SSG,한화,finished,1084,18:30,22:48,4:18,3,4
20210618HTLG0,잠실,KIA,LG,finished,4860,18:30,20:46,2:16,0,5
20210618SSLT0,사직,삼성,롯데,finished,1737,18:29,21:13,2:44,4,7
20210618OBKT0,수원,두산,KT,finished,1445,18:30,22:08,3:38,11,3
20210618WONC0,창원,키움,NC,finished,1273,19:00,21:51,2:51,0,5
20210619SKHH0,한밭,SSG,한화,finished,3552,17:00,20:20,3:20,7,5
20210619HTLG0,잠실,KIA,LG,finished,7405,17:00,20:10,3:10,2,7
20210619SSLT0,사직,삼성,롯데,finished,5382,17:00,20:42,3:42,9,1
20210619WONC0,창원,키움,NC,finished,3074,17:00,20:31,3:31,12,7
20210619OBKT1,수원,두산,KT,finished,2274,13:59,16:44,2:45,9,3
20210619OBKT2,수원,두산,KT,finished,2922,17:13,20:37,3:24,3,4
20210620SKHH0,한밭,SSG,한화,finished,2107,17:00,20:21,3:21,4,3
20210620HTLG0,잠실,KIA,LG,finished,6602,17:00,19:43,2:43,0,6
20210620SSLT0,사직,삼성,롯데,finished,3485,17:00,20:32,3:32,7,8
20210620WONC0,창원,키움,NC,finished,2071,17:00,20:23,3:23,8,4
20210620OBKT0,수원,두산,KT,finished,2585,17:00,19:49,2:49,1,4
20210622WOOB0,잠실,키움,두산,finished,1364,18:31,22:23,3:52,3,10
20210622LGSK0,문학,LG,SSG,finished,3625,18:30,21:22,2:46,14,1
20210622NCLT0,사직,NC,롯데,finished,2036,18:31,21:56,3:25,5,2
20210622HHSS0,대구,한화,삼성,finished,2127,18:29,21:22,2:53,0,9
20210622HTKT0,수원,KIA,KT,finished,1668,18:30,21:28,2:58,3,6
20210623WOOB0,잠실,키움,두산,finished,1585,18:31,22:05,3:34,4,3
20210623LGSK0,문학,LG,SSG,finished,3587,18:30,21:40,3:10,4,7
20210623NCLT0,사직,NC,롯데,finished,1705,18:31,22:11,3:40,7,13
20210623HHSS0,대구,한화,삼성,finished,2366,18:29,21:35,3:06,0,3
20210623HTKT0,수원,KIA,KT,finished,1368,19:00,21:59,2:59,2,1
20210624WOOB0,잠실,키움,두산,finished,1773,18:31,22:13,3:42,2,1
20210624LGSK0,문학,LG,SSG,finished,0,,,,0,0
20210624NCLT0,사직,NC,롯데,finished,2197,18:32,21:44,3:12,6,4
20210624HHSS0,대구,한화,삼성,finished,3029,18:30,21:31,3:01,2,3
20210624HTKT0,수원,KIA,KT,finished,1625,18:30,21:40,3:10,3,6
20210625KTHH0,한밭,KT,한화,finished,1123,18:30,20:54,1:34,2,0
20210625LTOB0,잠실,롯데,두산,finished,3558,18:31,21:45,3:14,9,1
20210625LGSS0,잠실,LG,삼성,canceled,nan,,,,nan,nan
20210625HTWO0,고척,KIA,키움,finished,1981,18:30,22:07,3:37,5,14
20210625SKNC0,창원,SSG,NC,finished,2375,19:00,22:39,3:39,10,11
20210626KTHH0,한밭,KT,한화,finished,2241,17:00,20:20,3:20,11,2
20210626LTOB0,잠실,롯데,두산,finished,5297,17:01,20:23,3:22,4,3
20210626SKNC0,창원,SSG,NC,finished,3576,17:00,21:53,4:53,10,10
20210626HTWO0,고척,KIA,키움,finished,3346,17:00,19:45,2:45,1,6
20210626LGSS1,대구,LG,삼성,finished,3445,14:00,17:56,3:56,10,5
20210626LGSS2,대구,LG,삼성,finished,8162,18:27,22:11,3:44,7,10
20210627KTHH0,한밭,KT,한화,finished,1545,17:00,20:06,3:06,11,1
20210627LTOB0,잠실,롯데,두산,finished,4549,17:01,17:26,3:54,7,6
20210627LGSS0,대구,LG,삼성,finished,8007,17:00,20:20,3:20,9,5
20210627SKNC0,창원,SSG,NC,finished,2771,17:00,20:18,3:18,3,4
20210627HTWO0,고척,KIA,키움,finished,2696,17:00,20:14,3:14,4,5
20210629OBHH0,한밭,두산,한화,canceled,nan,,,,nan,nan
20210629KTLG0,잠실,KT,LG,canceled,nan,,,,nan,nan
20210629SSSK0,문학,삼성,SSG,finished,3120,18:30,21:34,3:04,3,10
20210629NCHT0,광주,NC,KIA,finished,746,18:30,21:37,3:07,7,3
20210629LTWO0,고척,롯데,키움,finished,1639,18:30,22:26,3:56,13,5
20210630OBHH0,한밭,두산,한화,finished,1082,19:25,23:24,3:59,8,6
20210630KTLG0,잠실,KT,LG,finished,2851,18:30,21:08,2:38,4,3
20210630NCHT0,잠실,NC,KIA,canceled,nan,,,,nan,nan
20210630LTWO0,고척,롯데,키움,finished,2001,18:30,21:54,3:24,5,6
20210630KTLG1,고척,KT,LG,canceled,nan,,,,nan,nan
20210630SSSK1,문학,삼성,SSG,finished,2481,14:59,18:12,3:13,3,3
20210630SSSK2,문학,삼성,SSG,finished,2886,18:43,21:47,3:04,4,8
20210701OBHH0,한밭,두산,한화,finished,1255,18:30,21:37,3:07,10,3
20210701KTLG0,잠실,KT,LG,finished,2919,18:30,21:21,2:51,6,1
20210701SSSK0,문학,삼성,SSG,finished,3239,18:30,22:20,3:50,8,7
20210701NCHT0,광주,NC,KIA,finished,842,18:30,21:47,3:17,3,6
20210701LTWO0,고척,롯데,키움,finished,2049,18:30,21:49,3:19,1,13
20210702HHLG0,잠실,한화,LG,finished,4589,18:30,21:46,3:16,5,3
20210702LTSK0,문학,롯데,SSG,finished,4529,18:30,22:11,3:41,6,5
20210702WOKT0,수원,키움,KT,finished,1667,18:30,20:57,2:27,1,4
20210702OBHT0,광주,두산,KIA,finished,1391,18:30,21:42,3:12,3,8
20210702SSNC0,창원,삼성,NC,finished,3608,19:00,22:28,3:28,5,2
20210703HHLG0,잠실,한화,LG,canceled,nan,,,,nan,nan
20210703LTSK0,문학,롯데,SSG,canceled,nan,,,,nan,nan
20210703SSNC0,창원,삼성,NC,canceled,nan,,,,nan,nan
20210703WOKT0,수원,키움,KT,canceled,nan,,,,nan,nan
20210703OBHT0,광주,두산,KIA,canceled,nan,,,,nan,nan
20210704HHLG0,잠실,한화,LG,finished,3428,17:00,19:29,2:29,0,5
20210704LTSK0,문학,롯데,SSG,finished,4288,17:00,20:57,3:57,6,4
20210704SSNC0,창원,삼성,NC,finished,3603,17:00,20:02,1:58,5,0
20210704WOKT0,수원,키움,KT,finished,2066,17:01,20:58,3:57,3,12
20210704OBHT0,광주,두산,KIA,finished,1218,17:00,19:58,2:58,3,7
20210705HHLG0,잠실,한화,LG,finished,2075,18:30,22:43,4:13,6,7
20210705LTSK0,문학,롯데,SSG,finished,2473,18:30,21:53,3:23,4,10
20210705SSNC0,문학,삼성,NC,canceled,nan,,,,nan,nan
20210705WOKT0,수원,키움,KT,finished,1015,18:31,21:46,3:15,15,5
20210705OBHT0,수원,두산,KIA,canceled,nan,,,,nan,nan
20210706HTHH0,한밭,KIA,한화,canceled,nan,,,,nan,nan
20210706NCOB0,잠실,NC,두산,finished,1633,18:30,22:02,3:32,7,3
20210706LGLT0,잠실,LG,롯데,canceled,nan,,,,nan,nan
20210706KTSS0,잠실,KT,삼성,canceled,nan,,,,nan,nan
20210706SKWO0,고척,SSG,키움,finished,1549,18:30,21:25,2:55,0,4
20210707HTHH0,한밭,KIA,한화,finished,518,18:30,22:21,3:51,4,1
20210707NCOB0,잠실,NC,두산,finished,924,18:30,21:37,3:07,2,4
20210707LGLT0,잠실,LG,롯데,canceled,nan,,,,nan,nan
20210707KTSS0,잠실,KT,삼성,canceled,nan,,,,nan,nan
20210707SKWO0,고척,SSG,키움,finished,1328,18:30,21:22,2:52,2,8
20210708HTHH0,한밭,KIA,한화,canceled,nan,,,,nan,nan
20210708NCOB0,잠실,NC,두산,canceled,nan,,,,nan,nan
20210708LGLT0,사직,LG,롯데,canceled,nan,,,,nan,nan
20210708KTSS0,대구,KT,삼성,finished,1994,18:30,21:20,2:50,3,2
20210708SKWO0,고척,SSG,키움,finished,1436,18:30,22:04,3:34,9,3
20210709LGOB0,잠실,LG,두산,canceled,nan,,,,nan,nan
20210709HHSK0,문학,한화,SSG,finished,3370,18:30,22:11,3:41,9,3
20210709LTSS0,대구,롯데,삼성,finished,2754,18:30,23:08,4:33,9,5
20210709KTHT0,광주,KT,KIA,finished,1168,18:30,21:42,3:12,4,10
20210709NCWO0,광주,NC,키움,canceled,nan,,,,nan,nan
20210710LGOB0,잠실,LG,두산,canceled,nan,,,,nan,nan
20210710HHSK0,문학,한화,SSG,finished,4747,18:00,21:18,3:18,3,1
20210710LTSS0,대구,롯데,삼성,finished,8207,18:00,22:27,2:35,2,3
20210710KTHT0,대구,KT,KIA,canceled,nan,,,,nan,nan
20210710NCWO0,대구,NC,키움,canceled,nan,,,,nan,nan
20210711LGOB0,잠실,LG,두산,canceled,nan,,,,nan,nan
20210711HHSK0,문학,한화,SSG,finished,3754,16:59,20:05,3:06,2,8
20210711LTSS0,대구,롯데,삼성,finished,5890,17:14,20:11,2:57,0,11
20210711KTHT0,광주,KT,KIA,finished,1546,17:32,20:20,2:48,0,2
20210711NCWO0,광주,NC,키움,canceled,nan,,,,nan,nan
20210713WOLG0,잠실,키움,LG,canceled,nan,,,,nan,nan
20210713OBSK0,문학,두산,SSG,canceled,nan,,,,nan,nan
20210713HHLT0,사직,한화,롯데,canceled,nan,,,,nan,nan
20210713NCKT0,수원,NC,KT,canceled,nan,,,,nan,nan
20210713SSHT0,광주,삼성,KIA,canceled,nan,,,,nan,nan
20210714WOLG0,잠실,키움,LG,canceled,nan,,,,nan,nan
20210714OBSK0,문학,두산,SSG,canceled,nan,,,,nan,nan
20210714HHLT0,사직,한화,롯데,canceled,nan,,,,nan,nan
20210714NCKT0,수원,NC,KT,canceled,nan,,,,nan,nan
20210714SSHT0,광주,삼성,KIA,canceled,nan,,,,nan,nan
20210715WOLG0,잠실,키움,LG,canceled,nan,,,,nan,nan
20210715OBSK0,문학,두산,SSG,canceled,nan,,,,nan,nan
20210715HHLT0,사직,한화,롯데,canceled,nan,,,,nan,nan
20210715NCKT0,수원,NC,KT,canceled,nan,,,,nan,nan
20210715SSHT0,광주,삼성,KIA,canceled,nan,,,,nan,nan
20210716LGHH0,한밭,LG,한화,canceled,nan,,,,nan,nan
20210716KTOB0,잠실,KT,두산,canceled,nan,,,,nan,nan
20210716SKLT0,사직,SSG,롯데,canceled,nan,,,,nan,nan
20210716WOSS0,대구,키움,삼성,canceled,nan,,,,nan,nan
20210716HTNC0,창원,KIA,NC,canceled,nan,,,,nan,nan
20210717LGHH0,한밭,LG,한화,canceled,nan,,,,nan,nan
20210717KTOB0,잠실,KT,두산,canceled,nan,,,,nan,nan
20210717SKLT0,사직,SSG,롯데,canceled,nan,,,,nan,nan
20210717WOSS0,대구,키움,삼성,canceled,nan,,,,nan,nan
20210717HTNC0,창원,KIA,NC,canceled,nan,,,,nan,nan
20210718LGHH0,한밭,LG,한화,canceled,nan,,,,nan,nan
20210718KTOB0,잠실,KT,두산,canceled,nan,,,,nan,nan
20210718SKLT0,사직,SSG,롯데,canceled,nan,,,,nan,nan
20210718WOSS0,대구,키움,삼성,canceled,nan,,,,nan,nan
20210718HTNC0,창원,KIA,NC,canceled,nan,,,,nan,nan
20210810SKLG0,잠실,SSG,LG,finished,0,18:30,21:20,2:50,0,4
20210810OBSS0,잠실,두산,삼성,canceled,nan,,,,nan,nan
20210810LTNC0,창원,롯데,NC,finished,0,18:31,21:30,2:59,5,2
20210810HHHT0,광주,한화,KIA,finished,836,18:30,21:52,3:22,1,4
20210810KTWO0,고척,KT,키움,finished,0,18:30,21:15,2:45,1,3
20210811SKLG0,잠실,SSG,LG,finished,0,18:30,21:36,3:06,5,12
20210811OBSS0,대구,두산,삼성,finished,2433,18:30,22:00,3:30,8,6
20210811LTNC0,창원,롯데,NC,finished,0,18:30,21:48,3:18,5,4
20210811HHHT0,광주,한화,KIA,finished,1853,18:30,21:57,3:27,7,7
20210811KTWO0,고척,KT,키움,finished,0,18:29,21:43,3:14,1,4
20210812SKLG0,잠실,SSG,LG,canceled,nan,,,,nan,nan
20210812OBSS0,대구,두산,삼성,finished,2489,18:54,21:40,2:46,2,9
20210812LTNC0,창원,롯데,NC,finished,0,18:30,21:32,3:02,4,5
20210812HHHT0,창원,한화,KIA,canceled,nan,,,,nan,nan
20210812KTWO0,고척,KT,키움,finished,0,18:30,22:00,3:30,4,6
20210813NCHH0,한밭,NC,한화,finished,0,18:29,21:16,2:47,5,1
20210813LTLG0,잠실,롯데,LG,finished,0,18:30,20:47,2:17,2,0
20210813HTSK0,문학,KIA,SSG,finished,0,18:30,21:27,2:57,8,1
20210813SSKT0,수원,삼성,KT,finished,0,18:31,21:58,3:27,6,7
20210813OBWO0,고척,두산,키움,finished,0,18:30,22:08,3:38,16,9
20210814NCHH0,한밭,NC,한화,finished,0,18:00,21:49,3:49,9,9
20210814LTLG0,잠실,롯데,LG,finished,0,18:00,21:21,3:21,4,3
20210814HTSK0,문학,KIA,SSG,finished,0,17:59,20:48,2:49,2,2
20210814SSKT0,수원,삼성,KT,finished,0,18:00,21:03,3:03,4,8
20210814OBWO0,고척,두산,키움,finished,0,18:00,20:57,2:57,1,5
20210815NCHH0,한밭,NC,한화,finished,0,17:00,20:38,3:38,3,3
20210815LTLG0,잠실,롯데,LG,finished,0,17:00,19:59,2:59,1,7
20210815HTSK0,문학,KIA,SSG,finished,0,17:00,20:05,3:05,5,10
20210815SSKT0,수원,삼성,KT,finished,0,17:00,20:12,3:12,4,6
20210815OBWO0,고척,두산,키움,finished,0,17:00,19:28,2:28,1,8
20210817SSHH0,한밭,삼성,한화,finished,0,18:29,21:25,2:56,2,4
20210817HTOB0,한밭,KIA,두산,canceled,nan,,,,nan,nan
20210817NCSK0,한밭,NC,SSG,canceled,nan,,,,nan,nan
20210817WOLT0,사직,키움,롯데,finished,0,18:30,21:02,2:32,0,1
20210817LGKT0,수원,LG,KT,finished,0,18:30,21:47,3:17,5,5
20210818SSHH0,한밭,삼성,한화,finished,0,18:29,22:30,3:05,6,2
20210818HTOB0,잠실,KIA,두산,finished,0,18:31,21:25,2:54,7,3
20210818NCSK0,문학,NC,SSG,finished,0,18:30,21:18,2:48,1,6
20210818WOLT0,사직,키움,롯데,finished,0,18:30,21:07,2:37,0,3
20210818LGKT0,수원,LG,KT,finished,0,18:31,21:13,2:42,1,8
20210819SSHH0,한밭,삼성,한화,finished,0,18:30,21:52,3:22,11,3
20210819HTOB0,잠실,KIA,두산,finished,0,18:30,21:52,3:22,5,5
20210819NCSK0,문학,NC,SSG,finished,0,18:31,21:56,3:25,8,5
20210819WOLT0,문학,키움,롯데,canceled,nan,,,,nan,nan
20210819LGKT0,수원,LG,KT,finished,0,18:31,21:26,2:55,1,0
20210820HHOB0,잠실,한화,두산,finished,0,18:31,21:53,3:22,1,9
20210820KTLT0,사직,KT,롯데,finished,0,18:30,21:59,3:29,5,4
20210820SKSS0,대구,SSG,삼성,finished,2504,18:30,21:14,2:44,2,3
20210820WOHT0,광주,키움,KIA,finished,1157,18:30,21:13,2:43,2,3
20210820LGNC0,창원,LG,NC,finished,0,19:01,22:24,3:23,3,8
20210821HHOB0,잠실,한화,두산,finished,0,18:01,21:35,3:09,3,1
20210821KTLT0,잠실,KT,롯데,canceled,nan,,,,nan,nan
20210821SKSS0,잠실,SSG,삼성,canceled,nan,,,,nan,nan
20210821LGNC0,잠실,LG,NC,canceled,nan,,,,nan,nan
20210821WOHT0,잠실,키움,KIA,canceled,nan,,,,nan,nan
20210822HHOB0,잠실,한화,두산,finished,0,17:01,20:06,3:05,11,3
20210822KTLT0,사직,KT,롯데,finished,0,17:00,20:12,3:12,3,1
20210822SKSS0,대구,SSG,삼성,finished,4433,17:00,19:51,2:51,4,4
20210822LGNC0,창원,LG,NC,finished,0,17:01,20:06,3:05,3,4
20210822WOHT0,광주,키움,KIA,finished,1340,17:01,20:14,3:13,6,1
20210823HHOB0,잠실,한화,두산,canceled,nan,,,,nan,nan
20210823KTLT0,사직,KT,롯데,finished,0,18:30,21:46,2:20,2,6
20210823SKSS0,사직,SSG,삼성,canceled,nan,,,,nan,nan
20210823LGNC0,사직,LG,NC,canceled,nan,,,,nan,nan
20210823WOHT0,사직,키움,KIA,canceled,nan,,,,nan,nan
20210824HHOB0,잠실,한화,두산,finished,0,18:54,22:28,3:34,8,11
20210824KTLT0,잠실,KT,롯데,canceled,nan,,,,nan,nan
20210824SKSS0,대구,SSG,삼성,finished,852,18:45,22:50,4:05,8,9
20210824LGNC0,대구,LG,NC,canceled,nan,,,,nan,nan
20210824WOHT0,광주,키움,KIA,finished,379,18:44,21:56,3:12,8,2
20210825SSLG0,잠실,삼성,LG,finished,0,18:30,21:30,3:00,3,3
20210825OBNC0,잠실,두산,NC,canceled,nan,,,,nan,nan
20210825SKKT0,수원,SSG,KT,finished,0,18:31,21:15,2:44,1,7
20210825LTHT0,광주,롯데,KIA,finished,579,18:30,23:45,4:11,6,11
20210825HHWO0,고척,한화,키움,finished,0,18:30,21:55,3:25,7,2
20210826SSLG0,잠실,삼성,LG,finished,0,18:30,21:39,3:09,3,4
20210826SKKT0,수원,SSG,KT,finished,0,18:30,21:34,3:04,5,10
20210826LTHT0,광주,롯데,KIA,finished,1131,18:31,22:30,3:59,3,3
20210826HHWO0,고척,한화,키움,finished,0,18:31,21:50,3:19,4,4
20210826OBNC1,창원,두산,NC,finished,0,15:01,18:06,3:05,7,0
20210826OBNC2,창원,두산,NC,finished,0,18:35,22:01,3:26,5,3
20210827SSLG0,잠실,삼성,LG,finished,0,18:30,21:11,2:41,1,3
20210827SKKT0,수원,SSG,KT,finished,0,18:30,21:41,3:11,4,6
20210827LTHT0,수원,롯데,KIA,canceled,nan,,,,nan,nan
20210827HHWO0,고척,한화,키움,finished,0,18:30,21:58,3:28,3,4
