year,player_id,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
2024,64101,한석현,NC,40,3,2,1,66.7,1,0
2024,51994,한재승,NC,1,0,0,0,,0,0
2024,50903,한재환,NC,7,0,0,0,,0,0
2024,74540,강민호,삼성,136,3,3,0,100,7,0
2024,64610,강한울,삼성,18,0,0,0,,0,0
2024,68407,공민규,삼성,12,0,0,0,,0,0
2024,62404,구자욱,삼성,129,17,13,4,76.5,10,1
2024,61365,김대우,삼성,1,0,0,0,,0,0
2024,69442,김도환,삼성,1,0,0,0,,0,0
2024,66838,김동엽,삼성,8,0,0,0,,0,0
2024,51403,김동진,삼성,30,0,0,0,,0,0
2024,64793,김민수,삼성,9,0,0,0,,0,0
2024,67449,김성윤,삼성,32,4,3,1,75,0,0
2024,52430,김영웅,삼성,126,11,9,2,81.8,1,0
2024,53400,김재상,삼성,35,4,4,0,100,1,0
2024,65132,김재성,삼성,10,0,0,0,,0,0
2024,65062,김재윤,삼성,3,0,0,0,,0,0
2024,52424,김재혁,삼성,35,4,2,2,50,2,0
2024,50458,김지찬,삼성,135,46,42,4,91.3,1,2
2024,62360,김태훈,삼성,1,0,0,0,,0,0
2024,65040,김태훈,삼성,12,0,0,0,,0,0
2024,61404,김헌곤,삼성,117,6,4,2,66.7,1,0
2024,51417,김현준,삼성,79,2,2,0,100,1,0
2024,54460,김호진,삼성,26,0,0,0,,1,0
2024,54400,디아즈,삼성,29,0,0,0,,1,0
2024,53404,류승민,삼성,5,0,0,0,,0,0
2024,62234,류지혁,삼성,100,15,11,4,73.3,4,1
2024,54424,맥키넌,삼성,72,1,1,0,100,2,0
2024,75125,박병호,삼성,120,4,4,0,100,1,0
2024,66406,안주형,삼성,82,6,4,2,66.7,2,0
2024,54408,양도근,삼성,16,0,0,0,,0,0
2024,69403,양우현,삼성,7,0,0,0,,0,0
2024,75421,오승환,삼성,2,0,0,0,,0,0
2024,54404,육선엽,삼성,1,0,0,0,,0,0
2024,68463,윤정빈,삼성,69,4,1,3,25,0,0
2024,69428,이병헌,삼성,95,0,0,0,,1,0
2024,63960,이상민,삼성,1,0,0,0,,0,0
2024,66409,이성규,삼성,122,11,9,2,81.8,1,0
2024,52415,이재현,삼성,109,3,2,1,66.7,2,0
2024,51407,이창용,삼성,9,0,0,0,,0,0
2024,65586,전병우,삼성,58,1,0,1,0,0,0
2024,67421,최지광,삼성,1,0,0,0,,0,0
2024,54444,카디네스,삼성,7,1,0,1,0,0,0
2024,62925,강진성,SSG,16,0,0,0,,0,0
2024,51868,고명준,SSG,106,7,3,4,42.9,1,1
2024,62864,김민식,SSG,45,0,0,0,,1,0
2024,76802,김성현,SSG,71,2,2,0,100,0,0
2024,66917,김찬형,SSG,5,0,0,0,,0,0
2024,69825,김창평,SSG,6,1,1,0,100,0,0
2024,50868,류효승,SSG,1,0,0,0,,0,0
2024,62869,문승원,SSG,6,0,0,0,,0,0
2024,64893,박민호,SSG,1,0,0,0,,0,0
2024,67893,박성한,SSG,137,16,13,3,81.3,4,1
2024,54805,박지환,SSG,76,11,8,3,72.7,4,0
2024,66662,신범수,SSG,11,0,0,0,,0,0
2024,66864,안상현,SSG,37,2,1,1,50,0,0
2024,53827,에레디아,SSG,136,7,4,3,57.1,7,0
2024,60558,오태곤,SSG,117,31,27,4,87.1,0,1
2024,53892,이로운,SSG,3,0,0,0,,0,0
2024,79456,이지영,SSG,123,9,8,1,88.9,0,0
2024,50820,전의산,SSG,34,1,0,1,0,0,0
2024,54812,정준재,SSG,88,21,16,5,76.2,4,0
2024,54815,정현승,SSG,23,1,1,0,100,1,0
2024,51897,조병현,SSG,3,0,0,0,,0,0
2024,51865,조형우,SSG,19,0,0,0,,0,0
2024,69804,채현우,SSG,1,0,0,0,,0,0
2024,69802,최경모,SSG,50,9,6,3,66.7,0,0
2024,65157,최민창,SSG,7,0,0,0,,0,0
2024,68805,최상민,SSG,43,3,2,1,66.7,0,0
2024,75847,최정,SSG,129,6,5,1,83.3,4,0
2024,68868,최준우,SSG,18,0,0,0,,0,0
2024,50854,최지훈,SSG,125,37,32,5,86.5,2,0
2024,51817,추신수,SSG,78,6,5,1,83.3,3,0
2024,69813,하재훈,SSG,107,17,15,2,88.2,1,0
2024,68092,한두솔,SSG,1,0,0,0,,0,0
2024,62895,한유섬,SSG,132,1,0,1,0,0,0
2024,50840,현원회,SSG,1,0,0,0,,0,0
2025,63123,강승호,두산,115,17,14,3,82.4,3,1
2025,51269,강현구,두산,1,0,0,0,,0,0
2025,72523,고효준,두산,1,0,0,0,,0,0
2025,66112,김기연,두산,100,1,1,0,100,1,0
2025,69238,김대한,두산,16,1,0,1,0,0,0
2025,52267,김동준,두산,36,2,1,1,50,0,0
2025,53554,김민석,두산,95,5,3,2,60,3,1
2025,65269,김민혁,두산,10,0,0,0,,0,0
2025,55216,김성재,두산,1,0,0,0,,0,0
2025,63257,김인태,두산,106,1,0,1,0,1,0
2025,74206,김재호,두산,1,0,0,0,,0,0
2025,78224,김재환,두산,103,9,7,2,77.8,7,0
2025,68830,김정우,두산,1,0,0,0,,0,0
2025,55226,김준상,두산,9,0,0,0,,0,0
2025,54263,김택연,두산,5,0,0,0,,0,0
2025,55221,김한중,두산,1,0,0,0,,0,0
2025,68269,김호준,두산,1,0,0,0,,0,0
2025,54219,류현준,두산,17,0,0,0,,0,0
2025,64468,박계범,두산,94,4,3,1,75,5,1
2025,53204,박민준,두산,7,0,0,0,,0,0
2025,51298,박성재,두산,6,0,0,0,,0,0
2025,68249,박신지,두산,1,0,0,0,,0,0
2025,55252,박준순,두산,91,12,10,2,83.3,5,0
2025,66928,박준영,두산,41,3,3,0,100,1,0
2025,50204,박지훈,두산,37,1,1,0,100,3,0
2025,67266,박치국,두산,1,0,0,0,,0,0
2025,51203,안재석,두산,35,3,2,1,66.7,2,0
2025,64153,양석환,두산,72,1,1,0,100,1,0
2025,76232,양의지,두산,130,6,4,2,66.7,5,1
2025,55215,양재훈,두산,1,0,0,0,,0,0
2025,54205,여동건,두산,19,1,0,1,0,0,0
2025,50208,오명진,두산,107,8,5,3,62.5,4,1
2025,55224,이선우,두산,10,0,0,0,,0,0
2025,66291,이영하,두산,1,0,0,0,,0,0
2025,67207,이유찬,두산,89,14,12,2,85.7,3,0
2025,54236,임종성,두산,33,1,1,0,100,0,0
2025,63202,장승현,두산,4,0,0,0,,0,0
2025,54214,전다민,두산,22,3,3,0,100,0,1
2025,79231,정수빈,두산,132,39,26,13,66.7,2,1
2025,66209,조수행,두산,108,37,30,7,81.1,3,1
2025,52208,천현재,두산,3,0,0,0,,1,0
2025,67263,최원준,두산,1,0,0,0,,0,0
2025,68362,추재현,두산,34,0,0,0,,0,0
2025,55208,케이브,두산,136,18,17,1,94.4,8,0
2025,55267,홍민규,두산,2,0,0,0,,0,0
2025,66233,홍성호,두산,9,0,0,0,,0,0
2025,52769,권광민,한화,15,0,0,0,,0,0
2025,53754,김서현,한화,3,0,0,0,,0,0
2025,50711,김승일,한화,1,0,0,0,,0,0
2025,66715,김인환,한화,10,0,0,0,,1,0
2025,63765,김종수,한화,1,0,0,0,,0,0
2025,66704,김태연,한화,120,8,5,3,62.5,2,0
2025,69737,노시환,한화,144,19,14,5,73.7,9,1
2025,55703,리베라토,한화,62,1,1,0,100,3,0
2025,53764,문현빈,한화,141,23,17,6,73.9,4,2
2025,67703,박상원,한화,1,0,0,0,,0,0
2025,50709,박정현,한화,2,0,0,0,,0,0
2025,77532,손아섭,한화,111,4,0,4,0,7,0
2025,64006,심우준,한화,94,12,11,1,91.7,3,1
2025,79608,안치홍,한화,66,3,3,0,100,2,0
2025,69766,유로결,한화,20,1,1,0,100,0,2
2025,69213,윤산흠,한화,1,0,0,0,,0,0
2025,65703,이도윤,한화,113,1,1,0,100,1,0
2025,55710,이민재,한화,3,0,0,0,,0,0
2025,52704,이상혁,한화,39,7,3,4,42.9,0,1
2025,55712,이승현,한화,4,0,0,0,,0,0
2025,68700,이원석,한화,129,25,22,3,88,3,3
2025,76812,이재원,한화,98,2,1,1,50,0,0
2025,66657,이진영,한화,115,5,1,4,20,1,0
2025,50704,임종찬,한화,17,2,2,0,100,1,0
2025,51762,장규현,한화,2,0,0,0,,0,0
2025,55743,정우주,한화,3,0,0,0,,0,0
2025,54768,조동욱,한화,2,0,0,0,,0,0
2025,79192,채은성,한화,132,3,1,2,33.3,3,1
2025,50707,최인호,한화,78,1,1,0,100,2,0
2025,78288,최재훈,한화,121,2,1,1,50,2,0
2025,55734,플로리얼,한화,65,16,13,3,81.3,4,2
2025,62700,하주석,한화,95,3,2,1,66.7,3,0
2025,61666,한승혁,한화,1,0,0,0,,0,0
2025,52764,허인서,한화,20,0,0,0,,0,0
2025,54795,황영묵,한화,117,4,1,3,25,3,2
2025,61353,고종욱,KIA,46,3,2,1,66.7,3,0
2025,66614,김규성,KIA,133,7,5,2,71.4,0,0
2025,69620,김기훈,KIA,2,0,0,0,,0,0
2025,60337,김대유,KIA,1,0,0,0,,0,0
2025,52605,김도영,KIA,30,3,3,0,100,1,0
2025,67610,김석환,KIA,47,0,0,0,,1,0
2025,78603,김선빈,KIA,84,4,4,0,100,3,0
2025,68928,김시훈,KIA,4,0,0,0,,0,0
2025,78122,김태군,KIA,100,0,0,0,,3,1
2025,69516,김현수,KIA,1,0,0,0,,0,0
2025,65653,김호령,KIA,105,13,12,1,92.3,7,0
2025,62947,나성범,KIA,82,0,0,0,,0,1
2025,50657,박민,KIA,71,1,1,0,100,0,0
2025,55636,박재현,KIA,58,7,4,3,57.1,0,0
2025,67609,박정우,KIA,53,3,2,1,66.7,2,0
2025,64646,박찬호,KIA,134,33,27,6,81.8,5,0
2025,55637,박헌,KIA,8,0,0,0,,0,0
2025,69727,변우혁,KIA,47,0,0,0,,0,1
2025,78168,서건창,KIA,10,1,1,0,100,0,0
2025,69636,오선우,KIA,124,2,0,2,0,3,1
2025,55645,위즈덤,KIA,119,3,3,0,100,0,2
2025,52667,윤도현,KIA,40,3,2,1,66.7,1,0
2025,55632,이성원,KIA,1,0,0,0,,0,0
2025,65665,이준영,KIA,1,0,0,0,,0,0
2025,64560,이창진,KIA,37,2,0,2,0,1,0
2025,66609,전상현,KIA,1,0,0,0,,0,0
2025,50662,정해영,KIA,1,0,0,0,,0,0
2025,53659,정해원,KIA,24,0,0,0,,0,0
2025,55926,정현창,KIA,16,1,0,1,0,0,0
2025,63342,조상우,KIA,2,0,0,0,,0,0
2025,66354,주효상,KIA,8,0,0,0,,0,0
2025,65464,최정용,KIA,4,0,0,0,,0,0
2025,72443,최형우,KIA,133,1,1,0,100,4,0
2025,63722,한승택,KIA,15,0,0,0,,0,0
2025,51994,한재승,KIA,2,0,0,0,,0,0
2025,68646,한준수,KIA,103,0,0,0,,1,0
2025,65610,황대인,KIA,18,0,0,0,,1,0
2025,52641,황동하,KIA,3,0,0,0,,0,0
2025,62925,강진성,키움,6,0,0,0,,0,0
2025,54344,고영우,키움,14,0,0,0,,0,0
2025,55371,권혁빈,키움,22,0,0,0,,0,0
2025,53312,김건희,키움,105,3,2,1,66.7,1,0
2025,66838,김동엽,키움,9,0,0,0,,0,0
2025,53344,김동헌,키움,49,0,0,0,,0,0
2025,50304,김병휘,키움,7,0,0,0,,1,0
2025,65898,김웅빈,키움,10,0,0,0,,1,0
2025,62332,김재현,키움,62,1,1,0,100,0,0
2025,64984,김태진,키움,94,2,1,1,50,2,0
2025,52305,박수종,키움,38,1,1,0,100,0,0
2025,53301,박윤성,키움,3,0,0,0,,0,0
2025,55394,박정훈,키움,1,0,0,0,,0,0
2025,69328,박주성,키움,2,0,0,0,,0,0
2025,50357,박주홍,키움,102,12,11,1,91.7,2,1
2025,68305,변상권,키움,12,0,0,0,,0,0
2025,53309,서유신,키움,6,0,0,0,,0,0
2025,65357,송성문,키움,144,27,25,2,92.6,6,2
2025,54394,송지후,키움,33,1,0,1,0,1,0
2025,55326,스톤,키움,22,0,0,0,,0,0
2025,69045,알칸타라,키움,1,0,0,0,,0,0
2025,55370,양현종,키움,12,0,0,0,,0,0
2025,55392,어준서,키움,116,1,1,0,100,2,0
2025,55393,여동욱,키움,28,0,0,0,,1,0
2025,55339,염승원,키움,11,0,0,0,,0,0
2025,78756,오선진,키움,99,0,0,0,,1,0
2025,54307,원성준,키움,24,0,0,0,,0,0
2025,53302,이승원,키움,1,0,0,0,,0,0
2025,74163,이용규,키움,14,1,1,0,100,0,0
2025,75566,이원석,키움,5,0,0,0,,0,0
2025,54305,이재상,키움,2,0,0,0,,0,0
2025,51302,이주형,키움,11,0,0,0,,0,0
2025,50167,이주형,키움,127,16,15,1,93.8,2,2
2025,55301,이준우,키움,1,0,0,0,,0,0
2025,78135,이형종,키움,33,1,1,0,100,0,0
2025,64346,임병욱,키움,52,1,1,0,100,1,0
2025,64340,임지열,키움,102,19,13,6,68.4,3,0
2025,51359,장재영,키움,10,1,1,0,100,0,0
2025,55397,전태현,키움,77,4,4,0,100,1,0
2025,69332,주성원,키움,58,4,4,0,100,3,0
2025,52330,주승우,키움,2,0,0,0,,0,0
2025,76267,최주환,키움,120,0,0,0,,6,0
2025,54444,카디네스,키움,86,3,1,2,33.3,4,0
2025,52366,푸이그,키움,40,0,0,0,,0,0
2025,69064,강민성,KT,25,0,0,0,,0,0
2025,68050,강백호,KT,95,6,2,4,33.3,1,2
2025,50066,강현우,KT,40,0,0,0,,0,0
2025,51003,권동진,KT,123,4,3,1,75,1,1
2025,51005,김건형,KT,2,0,0,0,,0,0
2025,54097,김민석,KT,2,0,0,0,,0,0
2025,65048,김민수,KT,1,0,0,0,,0,0
2025,64004,김민혁,KT,106,14,11,3,78.6,2,0
2025,52002,김병준,KT,9,0,0,0,,0,0
2025,79402,김상수,KT,113,4,3,1,75,1,0
2025,67025,로하스,KT,95,2,1,1,50,2,0
2025,64007,문상철,KT,79,2,1,1,50,1,0
2025,55046,박건우,KT,2,0,0,0,,0,0
2025,73113,박경수,KT,1,0,0,0,,0,0
2025,69056,박민석,KT,19,1,0,1,0,1,0
2025,52060,박영현,KT,5,0,0,0,,0,0
2025,64166,배정대,KT,99,9,6,3,66.7,2,0
2025,69041,손동현,KT,1,0,0,0,,0,0
2025,64012,송민섭,KT,3,0,0,0,,1,0
2025,55013,스티븐슨,KT,39,2,2,0,100,5,1
2025,67006,안치영,KT,47,2,0,2,0,0,0
2025,52001,안현민,KT,112,8,7,1,87.5,3,2
2025,55005,오서진,KT,3,0,0,0,,0,0
2025,64504,오윤석,KT,77,0,0,0,,3,0
2025,73117,우규민,KT,2,0,0,0,,0,0
2025,51013,유준규,KT,35,3,2,1,66.7,1,0
2025,50092,윤준혁,KT,28,1,1,0,100,0,0
2025,69054,이상동,KT,2,0,0,0,,0,0
2025,67048,이정현,KT,2,0,0,0,,0,0
2025,67644,이정훈,KT,59,1,0,1,0,0,0
2025,68504,이호연,KT,32,0,0,0,,2,0
2025,78548,장성우,KT,129,1,0,1,0,4,0
2025,64115,장준원,KT,73,0,0,0,,0,1
2025,66706,장진혁,KT,86,1,1,0,100,0,1
2025,68089,조대현,KT,64,0,0,0,,0,0
2025,65060,주권,KT,2,0,0,0,,0,0
2025,79140,최동환,KT,1,0,0,0,,0,0
2025,51007,최성민,KT,32,1,1,0,100,0,0
2025,79240,허경민,KT,114,5,4,1,80,4,0
2025,76313,황재균,KT,112,4,3,1,75,6,0
2025,69100,구본혁,LG,131,15,10,5,66.7,2,1
2025,67504,김민수,LG,13,1,1,0,100,0,0
2025,52105,김성우,LG,7,0,0,0,,0,0
2025,55167,김영우,LG,4,0,0,0,,0,0
2025,66162,김주성,LG,16,2,0,2,0,0,0
2025,62558,김준태,LG,2,0,0,0,,0,0
2025,75867,김진성,LG,5,0,0,0,,0,0
2025,51154,김진수,LG,1,0,0,0,,0,0
2025,76290,김현수,LG,140,4,4,0,100,4,0
2025,54166,김현종,LG,10,0,0,0,,0,0
2025,69102,문보경,LG,141,4,3,1,75,3,0
2025,68119,문성주,LG,135,7,4,3,57.1,8,0
2025,52121,문정빈,LG,21,0,0,0,,0,0
2025,55164,박관우,LG,39,0,0,0,,0,0
2025,79365,박동원,LG,139,4,4,0,100,7,0
2025,53139,박명근,LG,5,0,0,0,,0,0
2025,62415,박해민,LG,144,63,49,14,77.8,5,0
2025,65109,백승현,LG,3,0,0,0,,0,0
2025,54156,손용준,LG,9,1,1,0,100,0,0
2025,68110,송찬의,LG,66,4,2,2,50,0,1
2025,65207,신민재,LG,135,24,15,9,62.5,4,1
2025,53123,오스틴,LG,116,3,3,0,100,2,0
2025,79109,오지환,LG,127,16,9,7,56.3,7,0
2025,51526,우강훈,LG,2,0,0,0,,0,0
2025,50106,유영찬,LG,11,0,0,0,,0,0
2025,51100,이영빈,LG,44,1,1,0,100,0,1
2025,61145,이우찬,LG,1,0,0,0,,0,0
2025,69134,이정용,LG,8,0,0,0,,0,0
2025,52154,이주헌,LG,76,0,0,0,,2,0
2025,69108,이지강,LG,6,0,0,0,,0,0
2025,63950,장현식,LG,6,0,0,0,,0,0
2025,50054,천성호,LG,83,4,3,1,75,2,2
2025,65905,최승민,LG,19,3,1,2,33.3,0,0
2025,52103,최원영,LG,119,12,8,4,66.7,1,2
2025,63248,함덕주,LG,3,0,0,0,,0,0
2025,50108,함창건,LG,15,0,0,0,,1,0
2025,66108,홍창기,LG,51,3,3,0,100,1,0
2025,54567,강성우,롯데,1,1,0,1,0,0,0
2025,54506,강승구,롯데,1,0,0,0,,0,0
2025,69517,고승민,롯데,121,6,5,1,83.3,4,0
2025,63543,구승민,롯데,1,0,0,0,,0,0
2025,65522,김강현,롯데,1,0,0,0,,0,0
2025,52504,김동혁,롯데,93,17,13,4,76.5,2,0
2025,77564,김민성,롯데,96,1,0,1,0,1,0
2025,76430,김상수,롯데,1,0,0,0,,0,0
2025,62528,김원중,롯데,8,0,0,0,,0,0
2025,51551,나승엽,롯데,105,0,0,0,,5,0
2025,62931,노진혁,롯데,28,0,0,0,,0,0
2025,54529,레이예스,롯데,144,8,7,1,87.5,6,0
2025,55509,박건우,롯데,6,0,0,0,,0,0
2025,62802,박승욱,롯데,54,2,1,1,50,0,0
2025,55563,박재엽,롯데,9,0,0,0,,0,0
2025,54503,박준우,롯데,1,0,0,0,,0,0
2025,69594,박진,롯데,1,0,0,0,,0,0
2025,55530,박찬형,롯데,48,2,1,1,50,4,0
2025,51528,손성빈,롯데,51,0,0,0,,0,0
2025,50150,손호영,롯데,97,7,7,0,100,4,0
2025,69508,신윤후,롯데,12,1,1,0,100,1,0
2025,61102,유강남,롯데,110,0,0,0,,3,0
2025,52591,윤동희,롯데,97,6,4,2,66.7,1,1
2025,67588,윤성빈,롯데,1,0,0,0,,0,0
2025,50608,이인한,롯데,4,0,0,0,,1,0
2025,55511,이태경,롯데,2,0,0,0,,0,0
2025,54598,이호준,롯데,99,1,1,0,100,1,0
2025,68507,장두성,롯데,118,22,17,5,77.3,5,1
2025,68205,전민재,롯데,101,6,3,3,50,4,0
2025,78513,전준우,롯데,114,3,2,1,66.7,4,0
2025,68518,정보근,롯데,93,0,0,0,,0,0
2025,68242,정철원,롯데,2,0,0,0,,0,0
2025,54537,정현수,롯데,3,0,0,0,,0,0
2025,60523,정훈,롯데,77,0,0,0,,1,0
2025,52516,조세진,롯데,12,0,0,0,,0,0
2025,62884,최항,롯데,8,0,0,0,,0,0
2025,55506,한승현,롯데,19,2,1,1,50,0,0
2025,52568,한태양,롯데,108,5,3,2,60,3,0
2025,50500,황성빈,롯데,79,29,25,4,86.2,1,0
2025,54908,고승완,NC,17,3,2,1,66.7,0,0
2025,63963,권희동,NC,136,10,5,5,50,4,0
2025,69980,김범준,NC,1,0,0,0,,0,0
2025,68900,김영규,NC,1,0,0,0,,0,0
2025,51903,김정호,NC,8,0,0,0,,0,0
2025,51907,김주원,NC,144,55,44,11,80,1,3
2025,55995,김태훈,NC,1,0,0,0,,0,0
2025,50902,김한별,NC,76,1,1,0,100,0,0
2025,68912,김형준,NC,127,3,3,0,100,7,0
2025,51344,김휘집,NC,142,12,10,2,83.3,2,1
2025,54944,데이비슨,NC,112,1,1,0,100,2,0
2025,66965,도태훈,NC,61,3,3,0,100,1,1
2025,65949,류진욱,NC,3,0,0,0,,0,0
2025,79215,박건우,NC,124,10,6,4,60,2,0
2025,62907,박민우,NC,117,36,28,8,77.8,8,2
2025,62244,박세혁,NC,48,1,1,0,100,0,0
2025,50996,박시원,NC,52,1,1,0,100,0,0
2025,50906,박영빈,NC,16,6,4,2,66.7,0,1
2025,53992,박한결,NC,8,0,0,0,,0,0
2025,64995,배재환,NC,2,0,0,0,,0,0
2025,69995,서호철,NC,103,10,7,3,70,7,0
2025,67962,소이현,NC,2,0,0,0,,0,0
2025,54904,손주환,NC,2,0,0,0,,0,0
2025,69203,송승환,NC,13,0,0,0,,0,0
2025,50901,안인산,NC,4,0,0,0,,0,0
2025,64022,안중열,NC,33,0,0,0,,0,0
2025,68904,오영수,NC,67,5,3,2,60,0,1
2025,51996,오태양,NC,14,3,2,1,66.7,0,0
2025,63260,이우성,NC,105,3,2,1,66.7,5,1
2025,69969,전사민,NC,1,0,0,0,,0,0
2025,67905,천재환,NC,129,20,15,5,75,1,0
2025,66606,최원준,NC,126,34,26,8,76.5,7,3
2025,69992,최정원,NC,91,36,30,6,83.3,2,0
2025,64101,한석현,NC,61,2,1,1,50,0,1
2025,50903,한재환,NC,16,0,0,0,,0,0
2025,50600,홍종표,NC,62,3,1,2,33.3,0,1
2025,74540,강민호,삼성,127,4,2,2,50,5,0
2025,62404,구자욱,삼성,142,5,4,1,80,7,0
2025,54401,김대호,삼성,1,0,0,0,,0,0
2025,69442,김도환,삼성,6,0,0,0,,0,0
2025,67449,김성윤,삼성,127,33,26,7,78.8,8,0
2025,52430,김영웅,삼성,125,8,6,2,75,3,0
2025,65132,김재성,삼성,43,0,0,0,,1,0
2025,65062,김재윤,삼성,2,0,0,0,,0,0
2025,52424,김재혁,삼성,8,0,0,0,,0,0
2025,50458,김지찬,삼성,90,25,22,3,88,5,0
2025,69207,김태근,삼성,11,0,0,0,,0,0
2025,65040,김태훈,삼성,51,1,1,0,100,1,0
2025,62360,김태훈,삼성,1,0,0,0,,0,0
2025,61404,김헌곤,삼성,77,3,2,1,66.7,0,0
2025,54460,김호진,삼성,1,0,0,0,,0,0
2025,54400,디아즈,삼성,144,1,1,0,100,5,1
2025,62234,류지혁,삼성,129,17,11,6,64.7,11,2
2025,75125,박병호,삼성,77,0,0,0,,0,0
2025,69418,박승규,삼성,64,9,5,4,55.6,0,0
2025,53411,박진우,삼성,1,0,0,0,,0,0
2025,55455,배찬승,삼성,2,0,0,0,,0,0
2025,55438,심재훈,삼성,31,4,3,1,75,1,0
2025,66406,안주형,삼성,8,1,0,1,0,0,0
2025,54408,양도근,삼성,116,6,5,1,83.3,3,0
2025,69403,양우현,삼성,14,0,0,0,,0,0
2025,68415,양창섭,삼성,1,0,0,0,,0,0
2025,54404,육선엽,삼성,2,0,0,0,,0,0
2025,68463,윤정빈,삼성,25,0,0,0,,0,0
2025,69428,이병헌,삼성,55,0,0,0,,0,0
2025,66409,이성규,삼성,68,4,2,2,50,1,0
2025,60146,이승현,삼성,2,0,0,0,,0,0
2025,52415,이재현,삼성,139,7,6,1,85.7,2,0
2025,51460,이재희,삼성,1,0,0,0,,0,0
2025,51407,이창용,삼성,11,1,1,0,100,0,0
2025,69416,이해승,삼성,8,0,0,0,,0,0
2025,53455,이호성,삼성,2,0,0,0,,0,0
2025,65586,전병우,삼성,59,1,1,0,100,0,0
2025,55435,차승준,삼성,1,0,0,0,,0,0
2025,55440,함수호,삼성,6,0,0,0,,0,0
2025,67005,홍현빈,삼성,32,0,0,0,,0,0
2025,51868,고명준,SSG,130,2,2,0,100,1,0
2025,71837,김강민,SSG,1,0,0,0,,0,0
2025,51867,김건우,SSG,1,0,0,0,,0,0
2025,62934,김성욱,SSG,56,3,1,2,33.3,1,0
2025,76802,김성현,SSG,59,2,1,1,50,1,0
2025,67900,김수윤,SSG,7,0,0,0,,0,0
2025,66917,김찬형,SSG,44,0,0,0,,1,0
2025,69825,김창평,SSG,4,0,0,0,,0,0
2025,52803,김태윤,SSG,8,2,1,1,50,0,0
2025,65343,김택형,SSG,1,0,0,0,,0,0
2025,73211,노경은,SSG,1,0,0,0,,0,0
2025,50868,류효승,SSG,27,1,0,1,0,0,0
2025,55844,맥브룸,SSG,22,0,0,0,,0,0
2025,67893,박성한,SSG,127,11,5,6,45.5,4,1
2025,54805,박지환,SSG,31,1,0,1,0,1,0
2025,52804,석정우,SSG,27,0,0,0,,1,0
2025,66662,신범수,SSG,29,0,0,0,,0,0
2025,66864,안상현,SSG,102,23,17,6,73.9,2,0
2025,53827,에레디아,SSG,96,3,1,2,33.3,5,0
2025,60558,오태곤,SSG,122,33,25,8,75.8,2,0
2025,53892,이로운,SSG,1,0,0,0,,0,0
2025,54806,이승민,SSG,2,0,0,0,,0,0
2025,55832,이율예,SSG,8,0,0,0,,0,0
2025,67807,이정범,SSG,3,0,0,0,,0,0
2025,79456,이지영,SSG,76,3,2,1,66.7,2,0
2025,52807,임근우,SSG,3,0,0,0,,0,0
2025,52809,전영준,SSG,1,0,0,0,,0,0
2025,54812,정준재,SSG,132,45,37,8,82.2,4,0
2025,54815,정현승,SSG,3,0,0,0,,0,0
2025,51897,조병현,SSG,2,0,0,0,,0,0
2025,51865,조형우,SSG,102,0,0,0,,2,0
2025,69804,채현우,SSG,41,2,2,0,100,0,0
2025,68856,최민준,SSG,1,0,0,0,,0,0
2025,68805,최상민,SSG,23,2,1,1,50,1,0
2025,75847,최정,SSG,95,1,1,0,100,3,0
2025,68868,최준우,SSG,78,2,2,0,100,1,0
2025,50854,최지훈,SSG,140,35,28,7,80,6,2
2025,54803,최현석,SSG,1,0,0,0,,0,0
2025,69813,하재훈,SSG,18,3,1,2,33.3,0,0
2025,68092,한두솔,SSG,1,0,0,0,,0,0
2025,62895,한유섬,SSG,128,1,1,0,100,2,0
2025,50840,현원회,SSG,21,0,0,0,,0,0
2025,55897,홍대인,SSG,14,2,1,1,50,0,0
